scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,645577.3940849227,7.748084201766844,,12.539113586767826,,12.992309815379858,-0.45319622861203257,,8.739190466558048,48.48834299610809
Baseline,2031,,719482.0519113324,7.679071068230243,,12.539113586767828,,13.623774618786696,-1.084661032018868,,8.739190466558048,48.394534716381955
Baseline,2032,,801310.226135191,7.60696209416956,,12.539113586767828,,13.640154343602914,-1.1010407568350864,,8.739190466558048,48.35102778739939
Baseline,2033,,891721.9790604538,7.519797130562452,,12.539113586767828,,13.610313170905679,-1.071199584137851,,8.739190466558048,48.3169791808601
Baseline,2034,,991382.4608543387,7.416602101704271,,12.539113586767828,,13.571663258553103,-1.0325496717852758,,8.739190466558048,48.29041598685446
Baseline,2035,,1100930.0702220267,7.294671122434053,,12.539113586767828,,13.525166558123537,-0.9860529713557096,,8.739190466558048,48.27161325363725
Baseline,2036,,1220880.1273985296,7.145254534743216,,12.539113586767828,,13.470481923152418,-0.9313683363845904,,8.739190466558048,48.264432299136615
Baseline,2037,,1351525.2523263674,6.95738840591207,,12.539113586767828,,13.40612467815362,-0.8670110913857929,,8.739190466558048,48.276159876607224
Baseline,2038,,1493005.5130786262,6.732552829309739,,12.539113586767828,,13.336981104315408,-0.79786751754758,,8.739190466558048,48.31842923129224
Baseline,2039,,1645288.7018847016,6.473211637206333,,12.539113586767828,,13.267914422633872,-0.7288008358660445,,8.739190466558048,48.40681945960945
Baseline,2040,,1807805.5093725882,6.1620363484616405,,12.539113586767828,,13.198594163562937,-0.6594805767951097,,8.739190466558048,48.56472427983306
Baseline,2041,,1979625.8369816907,5.801313149115359,,12.539113586767828,,13.130098554980858,-0.5909849682130304,,8.739190466558048,48.816360162162624
Baseline,2042,,2159710.5989914495,5.407641598558044,,12.539113586767828,,13.061522761183,-0.5224091744151718,,8.739190466558048,49.178705045321664
Baseline,2043,,2346941.1747254655,4.994438388477846,,12.539113586767828,,12.99310880010113,-0.45399521333330206,,8.739190466558048,49.66435493578263
Baseline,2044,,2540820.089633952,4.599921965008463,,12.539113586767828,,12.925063389418039,-0.3859498026502113,,8.739190466558048,50.26971015664089
Baseline,2045,,2741428.5077796127,4.246782632450177,,12.539113586767828,,12.856423825810566,-0.3173102390427385,,8.739190466558048,50.98014269454501
Baseline,2046,,2949513.485144273,3.952062771074054,,12.539113586767828,,12.787281931571775,-0.2481683448039469,,8.739190466558048,51.77265585472452
Baseline,2047,,3166415.5229429826,3.7235016866004713,,12.539113586767831,,12.718719631250405,-0.17960604448257378,,8.739190466558048,52.620371201253775
