scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,418529.89805088326,8.608476378500285,,14.191547056187273,,14.364589089940154,-0.1730420337528802,,8.476002436102938,4.378991180324195
Baseline,2031,,470271.91550447425,8.563092530171957,,14.191547056187275,,14.302211762837281,-0.11066470665000594,,8.476002436102938,4.338179993690836
Baseline,2032,,528187.7562725085,8.517289197541913,,14.191547056187273,,14.271874134358098,-0.08032707817082496,,8.476002436102938,4.270210632560326
Baseline,2033,,592905.1553835546,8.45674020078053,,14.19154705618727,,14.261421922127994,-0.069874865940724,,8.476002436102938,4.196414995891896
Baseline,2034,,665000.9533858821,8.366910391396317,,14.19154705618727,,14.25388572577475,-0.06233866958748102,,8.476002436102938,4.120927549865512
Baseline,2035,,745046.3447525103,8.248196812128654,,14.19154705618727,,14.246966241042147,-0.055419184854876846,,8.476002436102938,4.0453708166138735
Baseline,2036,,833661.8100509355,8.11009993517402,,14.19154705618727,,14.237200065636458,-0.04565300944918782,,8.476002436102938,3.9674525445874207
Baseline,2037,,931389.9939977492,7.944696897235232,,14.19154705618727,,14.225155400305132,-0.03360834411786229,,8.476002436102938,3.885763329617261
Baseline,2038,,1038553.8651422573,7.735072589818898,,14.191547056187268,,14.21344098619132,-0.021893930004051043,,8.476002436102938,3.8020746194077364
Baseline,2039,,1155287.3943083887,7.478267821273803,,14.191547056187268,,14.202110454705549,-0.01056339851828092,,8.476002436102938,3.7181670393025517
Baseline,2040,,1281448.1740355885,7.1693661604745955,,14.191547056187268,,14.190930787467622,0.0006162687196464844,,8.476002436102938,3.6356155005556787
Baseline,2041,,1416689.6229899733,6.815263556397483,,14.191547056187268,,14.177336896995001,0.014210159192266758,,8.476002436102938,3.5530760291728396
Baseline,2042,,1560547.9276394765,6.429506578502725,,14.191547056187268,,14.161753387701301,0.029793668485966762,,8.476002436102938,3.4691405235577664
Baseline,2043,,1712410.2476143988,6.020624256157532,,14.191547056187268,,14.146213467608987,0.045333588578280626,,8.476002436102938,3.384119427737779
Baseline,2044,,1871863.920114532,5.615122108925604,,14.191547056187268,,14.130859022715764,0.060688033471503644,,8.476002436102938,3.2975609971100317
Baseline,2045,,2038997.8255848426,5.245161634078329,,14.191547056187268,,14.118481589974996,0.07306546621227206,,8.476002436102938,3.210789898602405
Baseline,2046,,2214528.5703984844,4.935920184519176,,14.191547056187265,,14.108464910258963,0.08308214592830154,,8.476002436102938,3.123785493282483
Baseline,2047,,2399638.333819649,4.694569073448875,,14.191547056187265,,14.100015441563176,0.09153161462408832,,8.476002436102938,3.0356303303352803
Baseline,2048,,2595669.868694136,4.511315626018899,,14.191547056187265,,14.094360532830201,0.09718652335706324,,8.476002436102938,2.947053496661191
Baseline,2049,,2804000.1756342277,4.373015472080382,,14.191547056187265,,14.089909067007666,0.10163798917959888,,8.476002436102938,2.857690062683815
Baseline,2050,,3025939.064153675,4.265778860353265,,14.191547056187268,,14.085382230973567,0.10616482521370152,,8.476002436102938,2.7663789470072904
Baseline,2051,,3262533.0105717205,4.172811827501647,,14.191547056187268,,14.083141531816972,0.10840552437029594,,8.476002436102938,2.674834149307333
Baseline,2052,,3514663.4675626773,4.085080597914086,,14.191547056187268,,14.084586890613734,0.10696016557353438,,8.476002436102938,2.5864450619515438
Baseline,2053,,3783652.6682614256,4.012890419271926,,14.191547056187268,,14.085874632949325,0.10567242323794268,,8.476002436102938,2.5005376275882085
Baseline,2054,,4071087.416093931,3.958215465238794,,14.19154705618727,,14.085105436775246,0.10644161941202412,,8.476002436102938,2.41452967574763
Baseline,2055,,4378353.770368273,3.91065250078033,,14.19154705618727,,14.084124559817267,0.10742249637000256,,8.476002436102938,2.327952247628401
Baseline,2056,,4706400.15037309,3.8574487259197525,,14.19154705618727,,14.084822923969975,0.10672413221729471,,8.476002436102938,2.2425285969585604
Baseline,2057,,5056426.868988323,3.804105734766992,,14.19154705618727,,14.086106709167042,0.10544034702022742,,8.476002436102938,2.1587700532356493
Baseline,2058,,5429915.796127711,3.754995199713477,,14.19154705618727,,14.087390105432334,0.1041569507549358,,8.476002436102938,2.0765167832669404
Baseline,2059,,5827494.456469945,3.6927576401146496,,14.191547056187268,,14.090046834317773,0.10150022186949492,,8.476002436102938,1.9973446646802016
Baseline,2060,,6250356.7966137435,3.6293061989648407,,14.191547056187268,,14.09354860599789,0.0979984501893778,,8.476002436102938,1.922059115096519
Baseline,2061,,6700403.912745746,3.5752104433264975,,14.191547056187268,,14.095758609142797,0.09578844704447143,,8.476002436102938,1.8491427331041892
Baseline,2062,,7180529.627692158,3.5416651824923235,,14.191547056187268,,14.094585902952316,0.09696115323495214,,8.476002436102938,1.774792167815064
Baseline,2063,,7692953.165552831,3.5133252874165066,,14.191547056187268,,14.094212838637018,0.09733421755024985,,8.476002436102938,1.6996512531438361
Baseline,2064,,8238327.972082455,3.4679010751803503,,14.191547056187265,,14.09671556271396,0.09483149347330411,,8.476002436102938,1.6268289527121955
Baseline,2065,,8816542.198690444,3.3996010898197397,,14.191547056187265,,14.10171362336261,0.08983343282465484,,8.476002436102938,1.5591502266822803
Baseline,2066,,9429409.853125997,3.3346261559084667,,14.191547056187265,,14.10575174252983,0.0857953136574352,,8.476002436102938,1.4955816643003546
