scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,32.392207292606976,4.588176724436323,,31.666914287081234,,33.17442509150264,-1.5075108044214076,,3.136157290618934,48.86543009084906
Baseline,2031,,35.15287058765222,4.852768645366282,,31.666914287081234,,34.00963349602641,-2.3427192089451765,,3.136157290618934,48.78274148887782
Baseline,2032,,38.133633534994814,4.81104318381756,,31.666914287081234,,34.08585864046488,-2.418944353383644,,3.136157290618934,48.79883880340724
Baseline,2033,,41.34604282475215,4.757569002358338,,31.666914287081234,,34.08585864046488,-2.418944353383644,,3.136157290618934,48.83782595777027
Baseline,2034,,44.67250569172287,4.391710304624908,,31.666914287081234,,34.120133008127496,-2.4532187210462624,,3.136157290618934,49.07199897112071
Baseline,2035,,48.2258941613956,4.303678741794428,,31.666914287081234,,34.217619102436416,-2.550704815355182,,3.136157290618934,49.432552531860075
Baseline,2036,,52.00610107569173,4.19182791029489,,31.666914287081234,,34.252467421953746,-2.5855531348725123,,3.136157290618934,49.86256026037378
Baseline,2037,,56.00650297396683,4.0504135872708105,,31.666914287081234,,34.28751601916945,-2.6206017320882182,,3.136157290618934,50.37367860761371
Baseline,2038,,60.21184554934635,3.8731095386991115,,31.666914287081237,,34.322766625591,-2.6558523385097637,,3.136157290618934,50.98077086673776
Baseline,2039,,64.59628917570537,3.6538126846916867,,31.666914287081234,,34.35822099274332,-2.691306705662086,,3.136157290618934,51.702097853141176
Baseline,2040,,68.92215483856528,3.088667785810898,,31.666914287081234,,34.49386310435553,-2.8269488172742996,,3.136157290618934,52.803678558463105
Baseline,2041,,73.31463242621997,2.7759416611941106,,31.666914287081237,,34.566601744785146,-2.8996874577039087,,3.136157290618934,54.09654565604296
Baseline,2042,,77.72213568716008,2.4268258877778948,,31.666914287081237,,34.705065415075396,-3.0381511279941584,,3.136157290618934,55.66730839662647
Baseline,2043,,82.10049157936507,2.0612027090725036,,31.666914287081237,,34.77991458563272,-3.11300029855148,,3.136157290618934,57.46432549230252
Baseline,2044,,86.16780075900283,1.4048907323950317,,31.666914287081237,,35.025539027919315,-3.358624740838078,,3.136157290618934,59.82761321854896
Baseline,2045,,90.1544364907029,1.0884982238666936,,31.666914287081237,,35.209170069792734,-3.5422557827114964,,3.136157290618934,62.51760605772016
Baseline,2046,,94.0857031263784,0.8314893089530528,,31.666914287081237,,32.885593693677095,-1.2186794065958573,,3.136157290618934,63.002783570401576
Baseline,2047,,97.69929817136148,0.32922541228511193,,31.666914287081237,,32.69724576918205,-1.0303314821008094,,3.136157290618934,63.60562203358886
Baseline,2048,,100.99050644627613,-0.12684801892579856,,31.666914287081237,,32.56193429606426,-0.8950200089830211,,3.136157290618934,64.3575445256761
Baseline,2049,,104.60893606706196,0.08013561883994669,,31.666914287081237,,32.12282038666381,-0.4559060995825739,,3.136157290618934,64.5358579875765
Baseline,2050,,107.93298129640444,-0.3115052719016944,,31.666914287081237,,32.40415388436539,-0.7372395972841552,,3.136157290618934,65.24718083995516
Baseline,2051,,111.29529076154618,-0.37180424034491466,,31.666914287081244,,32.11785900000472,-0.4509447129234765,,3.136157290618934,65.71139749463974
Baseline,2052,,114.70702477394643,-0.4198268394802511,,31.666914287081237,,32.13829821415466,-0.4713839270734219,,3.136157290618934,66.22784359726327
Baseline,2053,,117.77584286329466,-0.7967601667599524,,31.666914287081244,,32.16284623891005,-0.4959319518288048,,3.136157290618934,67.02100422635829
Baseline,2054,,120.44872718282228,-1.1889204187381637,,31.666914287081244,,32.105422947662795,-0.4385086605815509,,3.136157290618934,68.02748718617022
Baseline,2055,,123.5415134430741,-0.9007534606456034,,31.666914287081244,,31.68038932007335,-0.01347503299210473,,3.136157290618934,68.41797507462903
Baseline,2056,,126.19366055884565,-1.3074725347096887,,31.666914287081244,,32.04143686069617,-0.3745225736149287,,3.136157290618934,69.45519267407413
Baseline,2057,,129.29753087658182,-1.0052089366732133,,31.666914287081244,,31.61634152204106,0.05057276504018304,,3.136157290618934,69.86323779541226
Baseline,2058,,132.4103679397731,-1.0555562973285078,,31.666914287081244,,31.81285564168855,-0.14594135460730584,,3.136157290618934,70.5062756672079
Baseline,2059,,135.52666058833304,-1.1077187866141713,,31.666914287081244,,31.863481883252003,-0.19656759617075892,,3.136157290618934,71.24196957774714
Baseline,2060,,139.1924732392509,-0.7682467739060286,,31.666914287081244,,31.651690904262814,0.015223382818430053,,3.136157290618934,71.52591548598694
Baseline,2061,,143.47935404323775,-0.40596881084357506,,31.666914287081244,,31.75986729281151,-0.09295300573026566,,3.136157290618934,71.65795871387425
Baseline,2062,,147.85956587375202,-0.4320273891521964,,31.666914287081248,,32.02454564664016,-0.35763135955891556,,3.136157290618934,72.07351677706902
Baseline,2063,,152.9671289862086,-0.044121833078335726,,31.666914287081248,,31.892589588004885,-0.22567530092363697,,3.136157290618934,72.07752802073763
Baseline,2064,,158.2265149366007,-0.059665854152584075,,31.666914287081248,,32.161798561264796,-0.49488427418354775,,3.136157290618934,72.3619118579275
Baseline,2065,,164.33701538242187,0.34963171045754393,,31.666914287081248,,31.965550379843243,-0.29863609276199554,,3.136157290618934,72.15493531013885
Baseline,2066,,171.4005665130349,0.7712180390508081,,31.666914287081255,,31.97213216784184,-0.3052178807605834,,3.136157290618934,71.65622869490535
Baseline,2067,,178.7644648168918,0.7693808672570128,,31.666914287081255,,31.913772710010996,-0.24685842292974058,,3.136157290618934,71.10601087412311
Baseline,2068,,187.24149733779302,1.2000116739496747,,31.666914287081255,,31.71878020872783,-0.051865921646573554,,3.136157290618934,70.06771320213474
Baseline,2069,,195.28238105632877,0.7675284178835255,,31.666914287081262,,31.659082933656883,0.007831353424379017,,3.136157290618934,69.28174939288775
Baseline,2070,,204.54268024618548,1.2000042946185943,,31.666914287081255,,31.463253554685807,0.20366073239544846,,3.136157290618934,68.01589875208003
Baseline,2071,,213.32260566795816,0.7656678296916084,,31.666914287081255,,31.40219755578248,0.26471673129877615,,3.136157290618934,66.99707779040752
Baseline,2072,,223.43836711698444,1.200001579903585,,31.666914287081255,,31.13996626095339,0.5269480261278652,,3.136157290618934,65.44296896160657
Baseline,2073,,233.02505025043143,0.7637940575780533,,31.666914287081255,,31.077246438272407,0.5896678488088476,,3.136157290618934,64.12892687191263
Baseline,2074,,243.0184973725953,0.761905340602965,,31.666914287081255,,30.947853334089476,0.7190609529917786,,3.136157290618934,62.70122527927724
Baseline,2075,,253.4357291637975,0.7600003509915751,,31.666914287081255,,30.883746818953366,0.7831674681278891,,3.136157290618934,61.22636597328719
Baseline,2076,,264.29446574831695,0.758078815503211,,31.666914287081255,,30.752370004999896,0.9145442820813585,,3.136157290618934,59.637554594657686
Baseline,2077,,275.613154801884,0.7561404799948406,,31.666914287081255,,32.1433988657509,-0.47648457866964833,,3.136157290618934,59.45840383259295
Baseline,2078,,287.41100073522233,0.7541851003387166,,31.666914287081255,,32.17483561311137,-0.5079213260301145,,3.136157290618934,59.313800590239715
Baseline,2079,,299.7079949986792,0.7522124368784233,,31.666914287081262,,32.17113787034365,-0.5042235832623874,,3.136157290618934,59.16823513039796
Baseline,2080,,312.5249475525616,0.7502222510305785,,31.666914287081262,,32.16647265979652,-0.4995583727152564,,3.136157290618934,59.020755130336376
Baseline,2081,,324.4221584738625,0.2964285888230336,,31.666914287081262,,32.30659064535294,-0.6396763582716787,,3.136157290618934,59.27912651039242
Baseline,2082,,336.74493963142453,0.2882882988376707,,31.666914287081262,,32.30459271148496,-0.6376784244036955,,3.136157290618934,59.53861127805942
Baseline,2083,,351.1101420335628,0.7400000064273513,,31.666914287081266,,32.155057852899674,-0.4881435658184081,,3.136157290618934,59.381641605418864
