scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,238.43439094176537,4.6855206984439235,,26.619374797525314,,25.729130618428066,0.8902441790972482,,4.437411258217695,64.59757393173307
Baseline,2031,,258.26142971084585,4.652667941844584,,26.619374797525317,,25.77832589685718,0.8410489006681381,,4.437411258217695,61.443690494341496
Baseline,2032,,279.89268618204426,4.710841421691541,,26.619374797525317,,25.802994151303928,0.8163806462213898,,4.437411258217695,58.39448246759076
Baseline,2033,,302.890275048254,4.557076047329886,,26.619374797525317,,28.653462420793325,-2.0340876232680074,,4.437411258217695,58.38930542085503
Baseline,2034,,327.87677133041586,4.588749504556347,,26.619374797525317,,28.667203735746295,-2.0478289382209773,,4.437411258217695,58.380985489498585
Baseline,2035,,354.28708261713234,4.400918255839414,,26.619374797525317,,28.711454214354333,-2.0920794168290158,,4.437411258217695,58.518545478309626
Baseline,2036,,381.67908171247336,4.088485784309356,,26.619374797525317,,28.784998817245,-2.165624019719683,,4.437411258217695,58.8948137546172
Baseline,2037,,410.6280797636428,3.9465155574606,,26.619374797525325,,28.85911353333637,-2.239738735811045,,4.437411258217695,59.41167033436836
Baseline,2038,,440.1589727070249,3.566801863630232,,26.619374797525317,,28.990206197017972,-2.370831399492655,,4.437411258217695,60.25595240674832
Baseline,2039,,471.2669111019611,3.4467947092963414,,26.619374797525317,,28.2868362855905,-1.6674614880651824,,4.437411258217695,60.44327719506268
Baseline,2040,,502.2825542124834,2.9771329995815847,,26.619374797525317,,28.250723585414793,-1.6313487878894755,,4.437411258217695,60.858787974396265
Baseline,2041,,534.2380568484498,2.7652725091478914,,26.619374797525317,,27.972611441966063,-1.353236644440745,,4.437411258217695,61.11077090829954
Baseline,2042,,565.1653704329236,2.211643480450647,,26.619374797525317,,27.884482500317436,-1.2651077027921183,,4.437411258217695,61.595081865430856
Baseline,2043,,595.130826267719,1.7411291147777916,,26.619374797525317,,27.604041104660904,-0.984666307135587,,4.437411258217695,62.073978034095106
Baseline,2044,,623.8482247069793,1.2805724935345921,,26.619374797525314,,27.355290288392027,-0.7359154908667129,,4.437411258217695,62.58014441159361
Baseline,2045,,651.224136037283,0.8581957734469228,,26.619374797525317,,27.08949172023155,-0.4701169227062323,,4.437411258217695,63.079743641442455
Baseline,2046,,678.041191824058,0.5970489082785804,,26.619374797525325,,26.82982683267722,-0.2104520351518957,,4.437411258217695,63.48374358456256
Baseline,2047,,703.0868153348914,0.18726603663156993,,26.619374797525317,,26.718734953399263,-0.09936015587394564,,4.437411258217695,64.038347211293
Baseline,2048,,727.9841940537448,0.039761196687422284,,26.619374797525317,,26.447237990480367,0.17213680704495005,,4.437411258217695,64.4205301727157
Baseline,2049,,753.7912071773832,0.043474736403979364,,26.619374797525317,,26.31534690140852,0.30402789611679637,,4.437411258217695,64.67171830254352
