scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,28.453621810598545,5.511483135309291,,14.644752404875982,,15.593146524951107,-0.9483941200751254,,0.0,2.61145129834879
Baseline,2031,,30.97024254350391,5.163904457370322,,14.644752404875986,,15.645619802847602,-1.000867397971616,,0.0,3.400113949419717
Baseline,2032,,33.59634248642909,4.81104318381756,,14.644752404875982,,15.711357701178894,-1.066605296302912,,0.0,4.200945105215608
Baseline,2033,,36.53429735934735,5.06750263845997,,14.644752404875982,,15.763327485110418,-1.1185750802344359,,0.0,4.9816955101501765
Baseline,2034,,39.5860955851636,4.68912258469507,,14.644752404875986,,15.828871466337487,-1.1841190614615016,,0.0,5.781762310465442
Baseline,2035,,42.85699505537607,4.601689252485258,,14.644752404875986,,15.894415447564562,-1.2496630426885762,,0.0,6.590154021513524
Baseline,2036,,46.21206158484591,4.182140644469953,,14.644752404875987,,16.007178243669713,-1.362425838793726,,0.0,7.474124573454571
Baseline,2037,,49.90978362445604,4.349409028613536,,14.644752404875987,,16.072916142001006,-1.4281637371250184,,0.0,8.348544472096743
Baseline,2038,,53.65276884764269,3.8642531441133343,,14.644752404875991,,16.15357673832145,-1.5088243334454603,,0.0,9.27494819118564
Baseline,2039,,57.55466402351549,3.644923144830898,,14.644752404875991,,16.267782054911628,-1.6230296500356367,,0.0,10.269186478824112
Baseline,2040,,61.582169676613,3.379425206372332,,14.644752404875987,,16.34950589632327,-1.7047534914472813,,0.0,11.302329879016627
Baseline,2041,,65.49657096765597,2.7597946161570093,,14.644752404875987,,16.481063603862708,-1.8363111989867207,,0.0,12.46315755242971
Baseline,2042,,69.63276921596028,2.7199392210020648,,14.644752404875991,,16.56416832802491,-1.919415923148918,,0.0,13.642259812670549
Baseline,2043,,73.54493551105386,2.0466506020348163,,14.644752404875987,,16.698222999158354,-2.0534705942823663,,0.0,14.970040885884293
Baseline,2044,,77.64363762536529,2.00295485503203,,14.644752404875987,,16.782745576110173,-2.1379931712341858,,0.0,16.317785942696574
Baseline,2045,,81.47165649242149,1.381875873708907,,14.644752404875987,,16.919366970514478,-2.2746145656384904,,0.0,17.825694697424773
Baseline,2046,,85.27483196229933,1.1285955628308528,,14.644752404875987,,17.02348615187149,-2.378733746995504,,0.0,19.40941960949522
Baseline,2047,,88.81242511280149,0.6265323713766691,,14.644752404875991,,17.182090060118743,-2.5373376552427516,,0.0,21.173637627721376
Baseline,2048,,92.65957939629779,0.8036471858667795,,14.644752404875991,,17.324195950550703,-2.6794435456747117,,0.0,22.9739680668246
Baseline,2049,,96.58698216562883,0.7135541987060208,,14.644752404875991,,17.433153157786872,-2.7884007529108814,,0.0,24.828205397448972
Baseline,2050,,100.62146616692556,0.6541520512951138,,14.644752404875991,,17.508332276450115,-2.8635798715741245,,0.0,26.69628201039693
Baseline,2051,,104.45024761733151,0.2948152956906398,,14.644752404875991,,17.676143767917694,-3.0313913630417026,,0.0,28.749080869467843
Baseline,2052,,108.74109030372341,0.5874641397049345,,14.644752404875991,,17.789816718193695,-3.145064313317704,,0.0,30.759727797005283
Baseline,2053,,113.1885401923395,0.5699943718984599,,14.644752404875991,,17.869007425696598,-3.224255020820607,,0.0,32.77535915564077
Baseline,2054,,117.80341412633202,0.5576391392145013,,14.644752404875991,,17.94922993394873,-3.304477529072738,,0.0,34.79588280471471
Baseline,2055,,122.59518766594312,0.548407328030251,,14.644752404875991,,18.030504540669735,-3.3857521357937443,,0.0,36.821597946516725
Baseline,2056,,127.57255318207537,0.5410635087832674,,14.644752404875991,,18.112852079492676,-3.468099674616685,,0.0,38.8530676619736
Baseline,2057,,133.18480182816344,0.8688505012979277,,14.644752404875995,,18.136041308835406,-3.4912889039594113,,0.0,40.70713465030022
Baseline,2058,,138.57895210901188,0.5315212500388782,,14.644752404875991,,18.219915901501018,-3.575163496625027,,0.0,42.697783338112714
Baseline,2059,,144.66803305832818,0.8637135898446502,,14.644752404875991,,18.206539668275347,-3.5617872633993564,,0.0,44.46241988614075
Baseline,2060,,150.5155724242106,0.5237098794198545,,14.644752404875991,,18.291736215475897,-3.646983810599906,,0.0,46.3820359141312
Baseline,2061,,157.12280274088175,0.8596444887253796,,14.644752404875991,,18.278467048514745,-3.633714643638754,,0.0,48.065322049018306
Baseline,2062,,163.46196119505646,0.5164490889750795,,14.644752404875991,,18.365022250144136,-3.7202698452681453,,0.0,49.921588242353764
Baseline,2063,,170.63120891628998,0.8559240397093362,,14.644752404875991,,18.35186734439043,-3.7071149395144403,,0.0,51.531195726931074
Baseline,2064,,177.50274305161935,0.5093006852098512,,14.644752404875991,,18.40164165728667,-3.75688925241068,,0.0,53.29319541096494
Baseline,2065,,184.64221842409268,0.5045193125501157,,14.644752404875991,,18.452104888008456,-3.8073524831324654,,0.0,55.0398845235833
Baseline,2066,,192.05961851061815,0.4996854924683731,,14.644752404875991,,18.503271439019052,-3.858519034143061,,0.0,56.77274670495588
