scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,3311430.85026372,3.747117048649386,,22.73682582374496,,22.744011946733146,-0.007186122988183996,,0.2705348763217165,54.3211752283093
Baseline,2031,,3551668.9643135993,3.627838595960057,,22.736825823744958,,26.54331508892213,-3.8064892651771736,,0.2705348763217165,54.5903482417783
Baseline,2032,,3803126.7389514553,3.4589266420846485,,22.736825823744958,,26.820324324460625,-4.083498500715667,,0.2705348763217165,55.20232531976289
Baseline,2033,,4059839.266928601,3.140134042380268,,22.736825823744958,,27.16086085043372,-4.424035026688763,,0.2705348763217165,56.275694772021104
Baseline,2034,,4322242.863019139,2.863187094778638,,22.736825823744958,,27.551740102119513,-4.814914278374555,,0.2705348763217165,57.81711115773476
Baseline,2035,,4593962.497597901,2.6923115951383636,,22.736825823744955,,27.95944288264691,-5.222617058901957,,0.2705348763217165,59.767176740453394
Baseline,2036,,4873814.515751046,2.5040917201406074,,22.736825823744955,,28.383350364681455,-5.6465245409365,,0.2705348763217165,62.13430640016939
Baseline,2037,,5164032.203696963,2.3716245096070594,,22.736825823744955,,26.567680147451583,-3.830854323706628,,0.2705348763217165,62.631871858355055
Baseline,2038,,5464842.561228722,2.2464793728455703,,22.73682582374495,,26.4661137855367,-3.729287961791748,,0.2705348763217165,63.073724456735725
Baseline,2039,,5772153.439713015,2.0516105020126645,,22.73682582374495,,26.40093572608494,-3.6641099023399875,,0.2705348763217165,63.54132534716532
Baseline,2040,,6089117.53256584,1.9239250467109485,,22.73682582374495,,26.265697182807124,-3.5288713590621725,,0.2705348763217165,63.92555761485803
Baseline,2041,,6413963.9657888245,1.772820124906744,,22.736825823744955,,26.15805105507201,-3.421225231327057,,0.2705348763217165,64.27334310596648
