scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,973.4045703160476,7.11690440152617,,17.688963442053225,,19.18731783788015,-1.4983543958269259,,0.6965378864915589,32.719359507715154
Baseline,2031,,1078.3716849780133,7.037201325478065,,17.688963442053225,,20.583354963427173,-2.8943915213739473,,0.6965378864915589,32.63461568842241
Baseline,2032,,1193.6851569992034,6.950044065119968,,17.68896344205323,,20.55889746020361,-2.8699340181503814,,0.6965378864915589,32.55730394465077
Baseline,2033,,1322.2841105887742,7.027316330742778,,17.68896344205323,,20.49789477080472,-2.808931328751491,,0.6965378864915589,32.40458846739463
Baseline,2034,,1460.784768171956,6.738501819632006,,17.68896344205323,,20.542934905664804,-2.8539714636115754,,0.6965378864915589,32.39050993175182
Baseline,2035,,1611.8502640530514,6.610041686133002,,17.68896344205323,,20.465401690380325,-2.7764382483270964,,0.6965378864915589,32.33571892747321
Baseline,2036,,1776.014812464557,6.458793277151955,,17.68896344205323,,20.42812060689233,-2.7391571648390993,,0.6965378864915589,32.29036057691672
Baseline,2037,,1953.5911981507684,6.278827993703473,,17.688963442053225,,20.38530299716326,-2.696339555110036,,0.6965378864915589,32.25606033575789
Baseline,2038,,2144.5715801255924,6.063634901278235,,17.68896344205323,,20.31651133817348,-2.6275478961202516,,0.6965378864915589,32.21577921453602
Baseline,2039,,2348.524314299513,5.8069424545765855,,17.68896344205323,,20.275129562027526,-2.5861661199742976,,0.6965378864915589,32.209140632991925
Baseline,2040,,2564.5206515222076,5.504452981504528,,17.68896344205323,,20.18736792823864,-2.498404486185411,,0.6965378864915589,32.20018857752744
Baseline,2041,,2787.217314296068,5.0084579000526475,,17.688963442053225,,20.151250805172893,-2.4622873631196676,,0.6965378864915589,32.29607016786455
Baseline,2042,,3018.3369285654444,4.630074909242325,,17.688963442053225,,20.090551106571187,-2.4015876645179617,,0.6965378864915589,32.432417489245815
Baseline,2043,,3256.3039449700013,4.235791460821645,,17.688963442053225,,20.031680713954735,-2.3427172719015097,,0.6965378864915589,32.61440556302489
Baseline,2044,,3500.188452388713,3.8546968842944125,,17.688963442053225,,19.99171843358892,-2.3027549915356964,,0.6965378864915589,32.85601205944819
Baseline,2045,,3745.0875476824463,3.3784930233138937,,17.688963442053225,,19.962561963850426,-2.273598521797201,,0.6965378864915589,33.19497663586094
Baseline,2046,,3996.551481640614,3.105797890090244,,17.688963442053225,,19.917462480780266,-2.2284990387270405,,0.6965378864915589,33.55150759789167
Baseline,2047,,4256.331832050634,2.8986596132814384,,17.688963442053225,,19.890025451927432,-2.2010620098742066,,0.6965378864915589,33.92422708768972
Baseline,2048,,4526.417651320749,2.7492817833825853,,17.688963442053225,,19.863291035849333,-2.1743275937961073,,0.6965378864915589,34.29653309123329
Baseline,2049,,4802.659663468381,2.5148636300537106,,17.688963442053225,,19.846247103823345,-2.157283661770119,,0.6965378864915589,34.70627779135245
Baseline,2050,,5092.295314800303,2.4451540678463743,,17.688963442053225,,19.829587140228483,-2.1406236981752578,,0.6965378864915589,35.10089728589759
Baseline,2051,,5396.842460680092,2.396664360075107,,17.688963442053225,,19.813298314436473,-2.1243348723832476,,0.6965378864915589,35.4751611609655
Baseline,2052,,5710.665161663247,2.2366489485919203,,17.688963442053225,,19.821629842018112,-2.1326663999648865,,0.6965378864915589,35.89185193053028
Baseline,2053,,6048.687833037674,2.3373401943724446,,17.688963442053225,,19.790350426143917,-2.1013869840906914,,0.6965378864915589,36.22350113108875
Baseline,2054,,6397.7570893989705,2.194194616588277,,17.688963442053225,,19.798732310433188,-2.1097688683799625,,0.6965378864915589,36.595416632258505
Baseline,2055,,6766.012921776843,2.179724254825132,,17.688963442053225,,19.79183491685231,-2.102871474799084,,0.6965378864915589,36.947525664819054
Baseline,2056,,7154.603205432616,2.167409104680047,,17.688963442053225,,19.78506750948733,-2.096104067434105,,0.6965378864915589,37.28026258071718
Baseline,2057,,7564.701427268376,2.1564726656312985,,17.68896344205323,,19.763588918899103,-2.074625476845874,,0.6965378864915589,37.57944120628615
Baseline,2058,,7988.274947853351,2.0283499678341173,,17.68896344205323,,19.780075062475095,-2.0911116204218665,,0.6965378864915589,37.925800982561086
Baseline,2059,,8444.639550911159,2.13809718778397,,17.688963442053225,,19.759011745321406,-2.0700483032681802,,0.6965378864915589,38.196157325360815
Baseline,2060,,8916.144617256892,2.013027655063638,,17.68896344205323,,19.7607868371582,-2.071823395104971,,0.6965378864915589,38.50006644271427
Baseline,2061,,9413.35575004911,2.0063054225170305,,17.68896344205323,,19.748182003683617,-2.059218561630388,,0.6965378864915589,38.77972398020533
Baseline,2062,,9937.658702865947,1.9997848420271396,,17.68896344205323,,19.73577478237996,-2.0468113403267303,,0.6965378864915589,39.03641238379811
Baseline,2063,,10478.85383865531,1.8800983731617862,,17.68896344205323,,19.745500006748536,-2.056536564695307,,0.6965378864915589,39.33471912895208
Baseline,2064,,11061.232504067431,1.988073580398364,,17.68896344205323,,19.719256477845914,-2.0302930357926847,,0.6965378864915589,39.553578217307034
Baseline,2065,,11662.489040574039,1.8702513401479592,,17.68896344205323,,19.72895174816889,-2.03998830611566,,0.6965378864915589,39.815694301058805
Baseline,2066,,12295.89341770125,1.8658214152868595,,17.68896344205323,,19.724668689751077,-2.035705247697848,,0.6965378864915589,40.06339928392991
Baseline,2067,,12977.17276472701,1.9716969537083173,,17.68896344205323,,19.685375089203013,-1.9964116471497846,,0.6965378864915589,40.22095782925133
Baseline,2068,,13695.41441985777,1.9658496001309373,,17.688963442053232,,19.660315257912277,-1.9713518158590446,,0.6965378864915589,40.34842548290578
Baseline,2069,,14437.20080776713,1.8515092721274016,,17.68896344205323,,19.64300631204216,-1.9540428699889318,,0.6965378864915589,40.49595990816568
Baseline,2070,,15218.541529994069,1.8473390768869393,,17.688963442053232,,19.612447307708344,-1.9234838656551112,,0.6965378864915589,40.60791370309427
Baseline,2071,,16041.520043066375,1.8432229603587018,,17.688963442053232,,19.595659325050494,-1.906695882997262,,0.6965378864915589,40.699639219255445
Baseline,2072,,16908.328401729996,1.83915948461879,,17.688963442053232,,19.565781063367265,-1.8768176213140322,,0.6965378864915589,40.758938172869605
Baseline,2073,,17802.747660721216,1.7292896662008985,,17.688963442053232,,19.556604614318672,-1.86764117226544,,0.6965378864915589,40.848467281206595
