scenario,year,real_gdp,nominal_gdp,real_gdp_growth_percent,nominal_gdp_growth_percent,revenue_percent_gdp,interest_expenditure_percent_gdp,primary_expenditure_percent_gdp,primary_balance_percent_gdp,overall_balance_percent_gdp,nominal_interest_rate,debt_to_gdp
Baseline,2030,,2152.6532163781735,7.355767007619349,,18.040000000000024,,16.692484888119974,1.3475151118800497,,6.446239949002436,62.760546008459066
Baseline,2031,,2389.971344888734,7.269997800604628,,18.040000000000024,,16.599102447709793,1.440897552290231,,6.446239949002436,58.73165251863633
Baseline,2032,,2648.729693418912,7.079071452021353,,18.040000000000024,,20.1600135675574,-2.1200135675573755,,6.446239949002436,58.53020838742752
Baseline,2033,,2931.8890528257048,6.947230336364711,,18.040000000000028,,20.262456085830742,-2.2224560858307143,,6.446239949002436,58.50847132044829
Baseline,2034,,3242.4587323866554,6.852964522527088,,18.040000000000024,,20.20169506428192,-2.161695064281897,,6.446239949002436,58.47644383405924
Baseline,2035,,3580.7916757273083,6.699957892923706,,18.040000000000024,,20.159076455105943,-2.119076455105919,,6.446239949002436,58.48370913911109
Baseline,2036,,3947.9666146000022,6.525618986848784,,18.040000000000024,,20.09568669989646,-2.0556866998964374,,6.446239949002436,58.51957964156897
Baseline,2037,,4343.766225785981,6.304738367063507,,18.040000000000024,,20.043280684755555,-2.0032806847555307,,6.446239949002436,58.619198262817044
Baseline,2038,,4767.331774930516,6.039722616615833,,18.040000000000024,,20.002428717758804,-1.9624287177587796,,6.446239949002436,58.81646034039315
Baseline,2039,,5217.215288202614,5.736037600270194,,18.040000000000028,,19.97069649114586,-1.9306964911458309,,6.446239949002436,59.13989040346091
Baseline,2040,,5691.79920437766,5.40724503387176,,18.040000000000028,,19.94504508144648,-1.9050450814464526,,6.446239949002436,59.60826236750672
Baseline,2041,,6187.818156481992,5.038284950989507,,18.04000000000003,,19.92405842743427,-1.8840584274342405,,6.446239949002436,60.24856461355608
Baseline,2042,,6699.871756962278,4.613708445732684,,18.04000000000003,,19.320105412788934,-1.2801054127889024,,6.446239949002436,60.51097140900575
Baseline,2043,,7224.158512104595,4.179058195646505,,18.04000000000003,,19.071260688286216,-1.031260688286185,,6.446239949002436,60.768297124408605
